Time,Magnitude (nT),X,Y,Z
1999-08-12T12:32:43.299000,326.28,528155.8478104731,27482.873877358885,20486.931063394684
1999-08-12T12:33:16.633000,331.19,528183.4212055451,28109.356773385443,20783.569482066105
1999-08-12T12:33:49.966000,330.47,528210.5031340795,28735.813323510483,21080.188472264654
1999-08-12T12:34:23.299000,330.84,528237.8918822958,29381.225246078935,21385.77531324673
1999-08-12T12:34:56.633000,329.31,528263.9765306722,30007.62654796132,21682.354034074055
1999-08-12T12:35:29.966000,328.25,528289.570253623,30633.99977307595,21978.91251557282
1999-08-12T12:36:03.299000,331.69,528315.426270306,31279.324036911286,22284.436167135354
1999-08-12T12:36:36.633000,331.51,528340.023826324,31905.63850471902,22580.952735733663
1999-08-12T12:37:09.966000,331.21,528364.131012098,32531.923170080103,22877.448256860604
1999-08-12T12:37:43.299000,335.45,528388.4560304006,33177.15438735391,23182.906195796564
1999-08-12T12:38:16.632000,336.92,528411.5681900099,33803.37679695711,23479.35816593455
1999-08-12T12:38:49.966000,333.98,528434.190548268,34429.56768368179,23775.788283126578
1999-08-12T12:39:23.299000,332.63,528456.9863436706,35074.70048326057,24081.177994740294
1999-08-12T12:39:56.632000,335.0,528478.6148441936,35700.825626926104,24377.56292842972
1999-08-12T12:40:29.966000,336.29,528499.754125493,36326.91753300511,24673.92520656052
1999-08-12T12:41:03.299000,335.0,528521.0225156838,36971.94656050994,24979.244184772026
1999-08-12T12:41:36.632000,337.7,528541.1691349816,37597.969247259134,25275.559652535987
1999-08-12T12:42:09.966000,338.78,528560.8271305375,38223.95698696084,25571.851664886286
1999-08-12T12:42:43.299000,336.97,528580.5699754125,38868.876905780744,25877.097412469764
1999-08-12T12:43:16.632000,339.37,528599.2365320041,39494.79196138942,26173.3409934321
1999-08-12T12:43:49.966000,338.52,528617.4150738084,40120.670366273174,26469.560321942983
1999-08-12T12:44:23.299000,340.49,528635.6342747558,40765.47585732676,26774.73035063111
1999-08-12T12:44:56.632000,342.1,528652.8226275796,41391.2781251002,27070.899632620767
1999-08-12T12:45:29.966000,340.9,528669.5235878051,42017.04204407599,27367.04386807255
1999-08-12T12:46:03.299000,338.0,528686.2210874673,42661.72780616917,27672.135698675735
1999-08-12T12:46:36.632000,339.57,528701.9331354036,43287.41214670373,27968.228278390696
1999-08-12T12:47:09.965000,342.76,528717.1584264039,43913.05644662833,28264.295020522146
1999-08-12T12:47:43.299000,338.33,528732.3362085574,44557.61719699079,28569.306183107372
1999-08-12T12:48:16.632000,339.1,528746.5738904288,45183.178489068065,28865.319666338208
1999-08-12T12:48:49.965000,340.13,528760.3254639036,45808.69805438744,29161.30652389128
1999-08-12T12:49:23.299000,342.11,528773.9855529825,46453.12852897077,29466.234557946056
1999-08-12T12:49:56.632000,342.61,528786.7508470772,47078.561669498034,29762.16655965046
1999-08-12T12:50:29.965000,341.08,528799.0306940719,47703.95140332029,30058.071150623644
1999-08-12T12:51:03.299000,342.39,528811.1751554067,48348.24635709606,30362.913605190137
1999-08-12T12:51:36.632000,344.4,528822.4700792391,48973.546261463955,30658.76174962705
1999-08-12T12:52:09.965000,342.87,528833.2802301452,49598.801085201776,30954.58170142442
1999-08-12T12:52:43.299000,341.56,528843.9111690079,50242.95529245959,31259.336135218677
1999-08-12T12:53:16.632000,343.3,528853.737778604,50868.11689484024,31555.098056097355
1999-08-12T12:53:49.965000,344.71,528863.0803025628,51493.231749224244,31850.831005543478
1999-08-12T12:54:23.299000,344.03,528872.1998639292,52137.240003631465,32155.494987134298
1999-08-12T12:54:56.632000,343.85,528880.5602545415,52762.25825751492,32451.168327763316
1999-08-12T12:55:29.965000,342.55,528888.4372593242,53387.228102176436,32746.811921371504
1999-08-12T12:56:03.299000,345.51,528896.0476278736,54031.085217493455,33051.38302932945
1999-08-12T12:56:36.632000,348.54,528902.9439327888,54655.95509562818,33346.96544272105
1999-08-12T12:57:09.965000,344.22,528909.3575638438,55280.77490987424,33642.51733678282
1999-08-12T12:57:43.298000,349.74,528915.4609638395,55924.475720073744,33946.99315971005
1999-08-12T12:58:16.632000,347.97,528920.89535414,56549.19221494352,34242.48230880369
1999-08-12T12:58:49.965000,347.73,528925.8477956649,57173.85699787604,34537.94016944833
1999-08-12T12:59:23.298000,346.59,528930.4464896428,57817.396357381505,34842.31830629156
1999-08-12T12:59:56.632000,349.88,528934.421174445,58441.95448144388,35137.71186392412
1999-08-12T13:00:29.965000,348.42,528937.9146475985,59066.4592521982,35433.07336740191
1999-08-12T13:01:03.298000,348.93,528941.010937321,59709.83203618194,35737.35142740772
1999-08-12T13:01:36.632000,350.53,528943.52816306,60334.22682234511,36032.647076566835
1999-08-12T13:02:09.965000,346.21,528945.5649263192,60958.566620328405,36327.90990921919
1999-08-12T13:02:43.298000,348.87,528947.1611520594,61601.7677251289,36632.085512172474
1999-08-12T13:03:16.632000,352.57,528948.2232018929,62225.99422663257,36927.28094614562
1999-08-12T13:03:49.965000,352.21,528948.8055510537,62850.164112179606,37222.44280459889
1999-08-12T13:04:23.298000,350.11,528948.9040900458,63493.188455301504,37526.51358094206
1999-08-12T13:05:12.632000,351.16,528948.1513909408,64419.79210874503,37964.66951704996
1999-08-12T13:05:45.965000,352.65,528947.049544054,65043.75873469674,38259.71137355303
1999-08-12T13:06:19.298000,353.49,528945.4137955569,65686.57169595479,38563.65759665084
1999-08-12T13:06:52.631000,353.5,528943.3406321914,66310.4179194532,38858.62874243518
1999-09-14T14:36:46.308000,-44.61,260523.81655081615,-437766.173283739,-203165.2384275572
1999-09-14T14:37:19.641000,-45.97,260959.5992918369,-437301.81512577523,-202937.84784708853
1999-09-14T14:37:52.974000,-48.41,261395.16334336705,-436837.0905919416,-202710.28724473255
1999-09-14T14:38:26.308000,-41.86,261843.6968762172,-436357.90018686285,-202475.6529968599
1999-09-14T14:39:01.641000,-45.6,262305.17858687724,-435864.20946415333,-202233.92913051802
1999-09-14T14:39:34.974000,-40.88,262740.0625010417,-435398.3518291668,-202005.84275981277
1999-09-14T14:40:08.974000,-50.73,263187.8931401678,-434917.99364978797,-201770.6666874713
1999-09-14T14:40:42.308000,-49.43,263635.48802655016,-434437.24598771316,-201535.30992474037
1999-09-14T14:41:15.641000,-47.27,264069.69221259066,-433970.2653898983,-201306.70258474577
1999-09-14T14:41:48.974000,-56.06,264503.6729546562,-433502.91767918976,-201077.92495283374
1999-09-14T14:42:22.308000,-46.74,264950.57021819573,-433021.0238436949,-200842.0365169442
1999-09-14T14:42:55.641000,-49.03,265384.0952421239,-432552.9304791005,-200612.91303137896
1999-09-14T14:43:28.974000,-46.87,265817.3947915899,-432084.4697049158,-200383.6191471351
1999-09-14T14:44:02.308000,-45.52,266263.5880936758,-431601.4287698161,-200147.19870492787
1999-09-14T14:44:35.641000,-48.02,266696.42779320886,-431132.2217491787,-199917.55875511392
1999-09-14T14:45:08.974000,-46.83,267129.03997908655,-430662.64703197044,-199687.74830456905
1999-09-14T14:45:42.307000,-44.61,267574.52295165154,-430178.4581011227,-199450.7955375037
1999-09-14T14:46:15.641000,-46.29,268006.67113731574,-429708.1365645056,-199220.63881900915
1999-09-14T14:46:48.974000,-48.44,268438.58976023336,-429237.447053874,-198990.31150254473
1999-09-14T14:47:22.307000,-48.69,268883.35600706504,-428752.10926111747,-198752.82610684863
1999-09-14T14:47:55.641000,-50.45,269314.8064608844,-428280.6723778508,-198522.1523297412
1999-09-14T14:48:28.974000,-46.75,269746.0252940406,-427808.8672529613,-198291.30786214885
1999-09-14T14:49:02.307000,-50.33,270190.06838958955,-427322.3797630117,-198053.28954904084
1999-09-14T14:49:35.641000,-48.91,270620.81486615835,-426849.826732289,-197822.09843796236
1999-09-14T14:50:08.974000,-52.26,271051.32765484543,-426376.9052022299,-197590.7365487867
1999-09-14T14:50:42.307000,-55.5,271494.64114541694,-425889.26721085823,-197352.1850446856
1999-09-14T14:51:15.641000,-51.62,271924.6773714232,-425415.59726209386,-197120.4763390607
1999-09-14T14:51:48.974000,-54.87,272354.4778335039,-424941.5585664129,-196888.59677259944
1999-09-14T14:52:22.307000,-53.69,272797.0552372581,-424452.7693005055,-196649.51181924346
1999-09-14T14:52:55.641000,-56.16,273226.3749120794,-423977.98169369256,-196417.28527348835
1999-09-14T14:53:28.974000,-56.04,273655.45673798677,-423502.82510263537,-196184.88778914983
1999-09-14T14:54:02.307000,-56.67,274097.2915445808,-423012.8838210282,-195945.26914389455
1999-09-14T14:54:35.640000,-55.25,274525.8883405227,-422536.9778473945,-195712.5245275362
1999-09-14T14:55:08.974000,-58.63,274954.24519326,-422060.7026623817,-195479.608899929
1999-09-14T14:55:42.307000,-56.2,275395.3308645634,-421569.6086562184,-195239.4563358369
1999-09-14T14:56:15.640000,-59.17,275823.1984267401,-421092.5836381068,-195006.19343379626
1999-09-14T14:56:48.974000,-58.6,276250.8239424772,-420615.1891920918,-194772.75945292297
1999-09-14T14:57:22.307000,-59.31,276691.1539124526,-420122.94178494276,-194532.0727589573
1999-09-14T14:57:55.640000,-63.61,277118.2858587869,-419644.79707676574,-194298.29137165355
1999-09-14T14:58:28.974000,-59.89,277545.1736468596,-419166.28273465176,-194064.33884307469
1999-09-14T14:59:02.307000,-57.28,277984.741321801,-418672.88128322974,-193823.11782436757
1999-09-14T14:59:35.640000,-63.57,278411.1312438589,-418193.61627134966,-193588.81776789716
1999-09-14T15:00:08.974000,-62.24,278837.2748868886,-417713.98143016925,-193354.3465129548
1999-09-14T15:00:42.307000,-63.95,279276.07364577905,-417219.4253248061,-193112.5909909415
1999-09-14T15:01:15.640000,-63.54,279701.7151081734,-416739.03942831064,-192877.7720973166
1999-09-14T15:01:48.974000,-61.96,280127.1081621861,-416258.28351800016,-192642.78195329834
1999-09-14T15:02:22.307000,-61.24,280565.13135669753,-415762.57218252803,-192400.49176586632
1999-09-14T15:02:55.640000,-59.69,280990.0178980419,-415281.06485346844,-192165.15388317875
1999-09-14T15:03:28.974000,-59.74,281414.65389258723,-414799.1873370472,-191929.6447035561
1999-09-14T15:04:02.307000,-63.06,281851.89484755753,-414302.3202296926,-191686.81970529852
1999-09-14T15:04:35.640000,-62.55,282276.0199798699,-413819.69095350127,-191450.9626978986
1999-09-14T15:05:08.973000,-60.16,282699.89241909434,-413336.6913274294,-191214.934352372
1999-09-14T15:05:42.307000,-61.13,283136.3444319308,-412838.6679412902,-190971.57441478127
1999-09-14T15:06:15.640000,-67.15,283559.7016415875,-412354.9162370787,-190735.19816347168
1999-09-14T15:06:48.973000,-64.09,283982.8040028034,-411870.79403179366,-190498.650538313
1999-09-14T15:07:22.307000,-65.67,284418.46034515207,-411371.6138946604,-190254.7555499003
1999-09-14T15:07:55.640000,-65.94,284841.0430927682,-410886.7393157562,-190017.85995205538
1999-09-14T15:08:28.973000,-66.58,285263.3688282421,-410401.49409609,-189780.79295022736
1999-09-14T15:09:02.307000,-67.05,285698.22274491476,-409901.1567714593,-189536.3628168206
1999-09-14T15:09:35.640000,-65.22,286120.0244652251,-409415.15890582313,-189298.94778669922
1999-09-14T15:10:08.973000,-67.3,286541.5670015817,-408928.79027112195,-189061.3613279896
1999-09-14T15:10:42.307000,-70.03,286975.6117111516,-408427.2953583159,-188816.3959728527
1999-09-14T15:11:15.640000,-69.49,287396.62581408356,-407940.17382889934,-188578.4614416581
1999-09-14T15:11:48.973000,-72.1,287817.3785526632,-407452.6814136195,-188340.35546296288
1999-09-14T15:12:22.307000,-67.27,288250.60724782303,-406950.02854844165,-188094.8548269896
1999-09-14T15:12:55.640000,-69.06,288670.8271179004,-406461.78301348543,-187856.40074316724
1999-09-14T15:13:28.973000,-70.16,289090.7834351167,-405973.1664876705,-187617.77519860992
1999-09-14T15:14:02.306000,-72.34,289523.1892829168,-405469.3553424652,-187371.73924054747
1999-09-14T15:14:35.640000,-70.19,289942.6082800943,-404979.9854959763,-187132.76556987473
1999-09-14T15:15:08.973000,-71.36,290361.7615274341,-404490.2445656744,-186893.62043102982
1999-09-14T15:15:42.306000,-73.08,290793.3376697591,-403985.27484992344,-186647.04912762786
1999-09-14T15:16:15.640000,-72.19,291211.9491288263,-403494.7804220921,-186407.5558534376
1999-09-14T15:16:48.973000,-74.27,291630.29263380356,-403003.91482953506,-186167.8911094798
1999-09-14T15:17:22.306000,-71.32,292061.032187015,-402497.78629033436,-185920.78445572904
1999-09-14T15:17:55.640000,-75.29,292478.829419146,-402006.1670480712,-185680.77157913308
1999-09-14T15:18:28.973000,-73.6,292896.3564842284,-401514.1765722704,-185440.58723706086
1999-09-14T15:19:02.306000,-76.25,293326.2525399992,-401006.88899450906,-185192.945246342
1999-09-14T15:19:35.640000,-78.28,293743.2288316796,-400514.1447416236,-184952.4127863952
1999-09-14T15:20:08.973000,-75.37,294159.9327358388,-400021.0291985493,-184711.7088711649
1999-09-14T15:20:42.306000,-74.65,294588.97836127225,-399512.58240580396,-184463.53157550225
1999-09-14T15:21:15.640000,-77.21,295005.12697561074,-399018.71298336267,-184222.47956932173
1999-09-14T15:21:48.973000,-78.41,295421.00097396417,-398524.4722266591,-183981.25612413092
1999-09-14T15:22:22.306000,-76.89,295849.1892113555,-398014.86608113424,-183732.5435742816
1999-09-14T15:22:55.639000,-79.7,296264.5033878451,-397519.8713682354,-183490.97207732996
1999-09-14T15:23:28.973000,-80.19,296679.54071225255,-397024.5052894001,-183249.22916370677
1999-09-14T15:24:02.306000,-79.4,297106.86458040046,-396513.73969240533,-182999.98142947393
1999-09-14T15:24:35.639000,-78.77,297521.3375349187,-396017.6196061196,-182757.89051566372
1999-09-14T15:25:08.973000,-79.04,297935.5313937435,-395521.12813492055,-182515.62821370535
1999-09-14T15:25:42.306000,-80.16,298361.9838873538,-395009.20302764536,-182265.84538402758
1999-09-14T15:26:15.639000,-82.26,298775.60881335475,-394511.95752373134,-182023.23514601923
1999-09-14T15:26:48.973000,-82.85,299188.9523921791,-394014.3406289224,-181780.4535545411
1999-09-14T15:27:22.306000,-80.51,299614.5264826994,-393501.2559923768,-181530.13573774582
1999-09-14T15:27:55.639000,-82.86,300027.2965504984,-393002.88506551954,-181287.00628700748
1999-09-14T15:28:28.973000,-81.68,300439.7830124812,-392504.14275466173,-181043.70552375188
1999-09-14T15:29:02.306000,-83.87,300864.47164798144,-391989.89861039206,-180792.85284779387
1999-09-14T15:29:35.639000,-83.07,301276.38000570884,-391490.40229479905,-180549.20431480996
1999-09-14T15:30:08.973000,-85.28,301688.00249170454,-390990.5346152147,-180305.38451666973
1999-09-14T15:30:42.306000,-86.7,302111.7985975926,-390475.13102542225,-180053.99712910134
1999-09-14T15:31:15.639000,-88.68,302522.8383714321,-389974.50939512195,-179809.82966371544
1999-09-14T15:31:48.973000,-87.69,302933.59000011015,-389473.5164338945,-179565.4909867935
1999-09-14T15:32:22.306000,-86.97,303356.48647913156,-388956.9535025093,-179313.56905525652
1999-09-14T15:32:55.639000,-88.3,303766.65077308164,-388455.20667147025,-179068.88282662682
1999-09-14T15:33:28.972000,-89.31,304176.52464176103,-387953.0885560406,-178824.02544659394
1999-09-14T15:34:02.306000,-87.04,304598.5143745951,-387435.3664283635,-178571.56915878993
1999-09-14T15:34:35.639000,-88.36,305007.7962716615,-386932.4945513888,-178326.36435568714
1999-09-14T15:35:08.972000,-88.15,305416.78545631043,-386429.25145015167,-178080.9884678268
1999-09-14T15:35:42.306000,-88.59,305837.8613014511,-385910.37031356985,-177827.99803181508
1999-09-14T15:36:15.639000,-89.34,306246.2538635272,-385406.3735864758,-177582.27486284613
1999-09-14T15:36:48.972000,-89.05,306654.3514188827,-384902.0057086605,-177336.38068230782
1999-09-14T15:37:22.306000,-87.46,307074.50621383055,-384381.9657933631,-177082.8563266696
1999-09-14T15:37:55.639000,-90.73,307482.002481817,-383876.844453099,-176836.61502033734
1999-09-14T15:38:28.972000,-89.5,307889.201442219,-383371.35204978293,-176590.20278230065
1999-09-14T15:39:02.306000,-91.61,308308.4280030044,-382850.1536284034,-176336.14475628786
1999-09-14T15:39:35.639000,-93.87,308715.0209975241,-382343.90795412427,-176089.3855613339
1999-09-14T15:40:08.972000,-92.52,309121.3143766774,-381837.2913179349,-175842.45552118725
1999-09-14T15:40:42.306000,-94.85,309539.6054988144,-381314.93470692215,-175587.86409493163
1999-09-14T15:41:15.639000,-93.3,309945.28822033165,-380807.5650196911,-175340.58728042577
1999-09-14T15:41:48.972000,-96.06,310350.66901237855,-380299.82448587945,-175093.13971393055
1999-09-14T15:42:22.305000,-93.4,310768.01747050707,-379776.31004519993,-174838.01517869675
1999-09-14T15:42:55.639000,-96.09,311172.782899924,-379267.81670876284,-174590.2210341413
1999-09-14T15:43:28.972000,-95.3,311577.2440794444,-378758.95265514374,-174342.25623774488
1999-09-14T15:44:02.305000,-95.29,311993.64262840326,-378234.2807891163,-174086.59890602002
1999-09-14T15:44:35.639000,-95.34,312397.48372741695,-377724.6642102005,-173838.2877416927
1999-09-14T15:45:08.972000,-96.36,312801.0182494286,-377214.6770577488,-173589.80603248373
1999-09-14T15:45:42.305000,-96.49,313216.45962461305,-376688.84821498493,-173333.6162382011
1999-09-14T15:46:15.639000,-96.98,313619.369335597,-376178.1088435971,-173084.78838524458
1999-09-14T15:46:48.972000,-96.86,314021.97013650864,-375666.9990570439,-172835.7901013256
1999-09-14T15:47:22.305000,-96.87,314436.447053632,-375140.0137311635,-172579.06820007326
1999-09-14T15:47:55.639000,-100.02,314838.4183005893,-374628.1520613052,-172329.72401070374
1999-09-14T15:48:28.972000,-102.11,315240.07829855895,-374115.92014884023,-172080.20951123605
1999-09-14T15:49:02.305000,-102.24,315653.5834549639,-373587.7788790676,-171822.9558804506
1999-09-14T15:49:35.639000,-97.72,316054.60914364667,-373074.79544879484,-171573.095728107
1999-09-14T15:50:08.972000,-101.15,316455.32123834285,-372561.44196325843,-171323.0653936087
1999-09-14T15:50:42.305000,-103.13,316867.847312525,-372032.14533424383,-171065.28043265003
1999-09-14T15:51:15.639000,-101.72,317267.9203312688,-371518.04072620405,-170814.90471223238
1999-09-14T15:51:48.972000,-101.39,317667.67740494345,-371003.56626496825,-170564.35894465295
1999-09-14T15:52:22.305000,-101.17,318079.21705750446,-370473.1149079204,-170306.04307519164
1999-09-14T15:52:55.638000,-103.09,318478.3302766325,-369957.88974953117,-170055.15220310597
1999-09-14T15:53:28.972000,-104.51,318877.1251943597,-369442.29495503637,-169804.0914260648
1999-09-14T15:54:02.305000,-102.69,319287.671068246,-368910.6895474843,-169545.24509203748
1999-09-14T15:54:35.638000,-102.94,319685.8173416187,-368394.34451176814,-169293.83950652374
1999-09-14T15:55:08.972000,-103.66,320083.6429520097,-367877.6300720001,-169042.26416548903
1999-09-14T15:55:42.305000,-105.41,320493.1876731088,-367344.87133856816,-168782.88783344126
1999-09-14T15:56:15.638000,-107.01,320890.35983800463,-366827.40714403347,-168530.96799469253
1999-09-14T15:56:48.972000,-105.05,321287.2089723735,-366309.5737927617,-168278.8785571006
1999-09-14T15:57:22.305000,-110.02,321695.7451495137,-365775.6625051698,-168018.9727162614
1999-09-14T15:57:55.638000,-109.95,322091.9360268677,-365257.07991670497,-167766.53910657304
1999-09-14T15:58:28.972000,-108.02,322487.80150149646,-364738.12843384105,-167513.9360620966
1999-09-14T15:59:02.305000,-109.72,322895.32172763924,-364203.06541203725,-167253.50122464687
1999-09-14T15:59:35.638000,-109.78,323290.52412299666,-363683.36524061306,-167000.55434855062
1999-09-14T16:00:08.972000,-110.81,323685.398737824,-363163.2964528063,-166747.43820912865
1999-09-14T16:00:42.305000,-113.32,324091.8955899446,-362627.08256449027,-166486.47491033527
1999-09-14T16:01:15.638000,-111.24,324486.1022934611,-362106.2656682327,-166233.01529497205
1999-09-14T16:01:48.971000,-114.63,324879.97883410886,-361585.080449109,-165979.3865950931
1999-09-14T16:02:22.305000,-115.35,325285.44487379264,-361047.7166105667,-165717.8953934282
1999-09-14T16:02:55.638000,-112.6,325678.64866094955,-360525.7838947574,-165463.92358841398
1999-09-14T16:03:28.971000,-112.87,326071.51989800757,-360003.4831652175,-165209.7828853396
1999-09-14T16:04:02.305000,-115.82,326475.9476716884,-359464.970341798,-164947.76436276385
1999-09-14T16:04:35.638000,-114.64,326868.14130376955,-358941.92275923176,-164693.28094060693
1999-09-14T16:05:08.971000,-114.88,327259.99999374954,-358418.5074879283,-164438.62881432727
1999-09-14T16:05:42.305000,-116.54,327663.3820339018,-357878.8466941633,-164176.08357640918
1999-09-14T16:06:15.638000,-115.92,328054.55825811287,-357354.6852458042,-163921.0891325699
1999-09-14T16:06:48.971000,-116.73,328445.3971438059,-356830.15644949925,-163665.926186191
1999-09-14T16:07:22.305000,-118.88,328847.72596894496,-356289.3487495206,-163402.8548622411
1999-09-14T16:07:55.638000,-119.96,329237.8775192479,-355764.0744845021,-163147.3500153108
1999-09-14T16:08:28.971000,-122.0,329627.68933055917,-355238.43322836567,-162891.6768750996
1999-09-14T16:09:02.305000,-120.77,330028.95744524087,-354696.4797366803,-162628.0801184089
1999-09-14T16:09:35.638000,-119.81,330418.07704283093,-354170.093752782,-162372.06551027385
1999-09-14T16:10:08.971000,-121.14,330806.8544966604,-353643.34115086903,-162115.88282580706
1999-09-14T16:10:42.304000,-120.65,331207.0543930314,-353100.2430320611,-161851.7613137962
1999-09-14T16:11:15.638000,-122.13,331595.13474681403,-352572.74647618626,-161595.2376098315
1999-09-14T16:11:48.971000,-120.85,331982.8705477719,-352044.8836917941,-161338.54605426412
1999-09-14T16:12:22.304000,-123.58,332381.99470556946,-351500.6421613598,-161073.90048860264
1999-09-14T16:12:55.638000,-123.18,332769.0285121603,-350972.036230012,-160816.86837776157
1999-09-14T16:13:28.971000,-125.05,333155.7153534014,-350443.0644757407,-160559.66864791626
1999-09-14T16:14:02.304000,-123.24,333553.7562404304,-349897.6808003863,-160294.49975473137
1999-09-14T16:14:35.638000,-125.18,333939.7361853475,-349367.9667396101,-160036.9599497989
1999-09-14T16:15:08.971000,-127.22,334325.36674904847,-348837.8872781371,-159779.2527663002
1999-09-14T16:15:42.304000,-129.17,334722.31682141987,-348291.36277601763,-159513.56129635562
1999-09-14T16:16:15.638000,-127.49,335107.23557932227,-347760.5418820545,-159255.51453403785
1999-09-14T16:16:48.971000,-127.01,335491.8025365622,-347229.35602619447,-158997.30064153584
1999-09-14T16:17:22.304000,-126.41,335887.6542398851,-346681.69206745044,-158731.08737032127
1999-09-14T16:17:55.638000,-130.28,336271.5044755265,-346149.76568703674,-158472.5344113797
1999-09-14T16:18:28.971000,-130.1,336655.00048724085,-345617.4748002784,-158213.81457863934
1999-09-14T16:19:02.304000,-128.16,337049.7462570998,-345068.67280715506,-157947.0803066389
1999-09-14T16:19:35.638000,-132.49,337432.52062461333,-344535.6423378801,-157688.02193612885
1999-09-14T16:20:08.971000,-129.24,337814.93834230915,-344002.24783444585,-157428.79695625382
1999-09-14T16:20:42.304000,-133.34,338208.5706041446,-343452.3092819491,-157161.54250897575
1999-09-14T16:21:15.637000,-129.54,338590.261749189,-342918.17617225536,-156901.97953638062
1999-09-14T16:21:48.971000,-132.65,338971.59381542186,-342383.67951805517,-156642.2502268728
1999-09-14T16:22:22.304000,-134.88,339364.1049856035,-341832.605933773,-156374.47645511793
1999-09-14T16:22:55.637000,-135.16,339744.705544886,-341297.37168414803,-156114.40971439396
1999-09-14T16:23:28.971000,-132.39,340124.94459326024,-340761.77439618355,-155854.17691739203
1999-09-14T16:24:02.304000,-138.42,340516.3270799213,-340209.5673612993,-155585.88469732835
1999-09-14T16:24:35.637000,-135.09,340895.82968179404,-339673.23352350155,-155325.31504717292
1999-09-14T16:25:08.971000,-136.57,341274.96833875094,-339136.53717099887,-155064.57962958654
1999-09-14T16:25:42.304000,-139.35,341665.21454166935,-338583.1983202321,-154795.76986291312
1999-09-14T16:26:15.637000,-139.03,342043.61180708284,-338045.76649836364,-154534.69818688405
1999-09-14T16:26:48.971000,-140.31,342421.6426908279,-337507.9727027138,-154273.4610404238
1999-09-14T16:27:22.304000,-137.3,342810.74500249897,-336953.5037246779,-154004.13465456464
1999-09-14T16:27:55.637000,-141.79,343188.02954536036,-336414.9755754231,-153742.56186116976
1999-09-14T16:28:28.971000,-143.38,343564.94526800903,-335876.08601065923,-153480.82390267495
1999-09-14T16:29:02.304000,-143.88,343952.8960740035,-335320.48864821927,-153210.9818508685
1999-09-14T16:29:35.637000,-143.78,344329.06050212984,-334780.8658808452,-152948.90887374437
1999-09-14T16:30:08.970000,-143.11,344704.8536689925,-334240.88227370195,-152686.6710451683
1999-09-14T16:30:42.304000,-143.8,345091.64534914866,-333684.15832439234,-152416.31430664638
1999-09-14T16:31:15.637000,-146.3,345466.6822640289,-333143.4427014041,-152153.74210470758
1999-09-14T16:31:48.970000,-147.2,345841.34547504154,-332602.3668319145,-151891.00537334112
1999-09-14T16:32:22.304000,-149.15,346226.97040286916,-332044.51814817725,-151620.13495350775
1999-09-14T16:32:55.637000,-149.97,346600.872401214,-331502.711485438,-151357.06451105117
1999-09-14T16:33:28.970000,-149.65,346974.3982515342,-330960.5451871715,-151093.8298695973
1999-09-14T16:34:02.304000,-149.8,347358.8487958839,-330401.57367665455,-150822.4467999841
1999-09-14T16:34:35.637000,-151.64,347731.60846950643,-329858.677843564,-150558.8791268828
1999-09-14T16:35:08.970000,-151.86,348103.9895493945,-329315.4230038653,-150295.14759362076
1999-09-14T16:35:42.304000,-152.35,348487.2580751729,-328755.3306295422,-150023.25293228944
1999-09-14T16:36:15.637000,-151.45,348858.8680117044,-328211.34754993115,-149759.1890640373
1999-09-14T16:36:48.970000,-154.75,349230.0969078347,-327667.0061101588,-149494.9616830013
1999-09-14T16:37:22.304000,-155.88,349612.17577588535,-327105.7948912224,-149222.55651448408
1999-09-14T16:37:55.637000,-158.24,349982.6285600865,-326560.7265426973,-148957.99751235996
1999-09-14T16:38:28.970000,-153.01,350352.6978559052,-326015.30049864104,-148693.27535336924
1999-09-14T16:39:02.304000,-155.98,350733.5794238433,-325452.9725101467,-148420.36078884773
1999-09-14T16:39:35.637000,-158.76,351102.86763712735,-324906.82092516235,-148155.30774004958
1999-09-14T16:40:08.970000,-157.59,351471.76991368725,-324360.31232746074,-147890.09189888719
1999-09-14T16:40:42.303000,-159.19,351851.44653685327,-323796.86970098154,-147616.66907638617
1999-09-14T16:41:15.637000,-156.91,352219.5627590748,-323249.6369667225,-147351.12309418025
1999-09-14T16:41:48.970000,-159.68,352587.2905951543,-322702.047920684,-147085.4146927123
1999-09-14T16:42:22.303000,-164.65,352965.7546273298,-322137.4928443712,-146811.48477707023
1999-09-14T16:42:55.637000,-161.23,353332.6914360689,-321589.18110334774,-146545.44700085055
1999-09-14T16:43:28.970000,-163.53,353699.2374098414,-321040.51376960665,-146279.24718714567
1999-09-14T16:44:02.303000,-165.07,354076.4812031297,-320474.84848878527,-146004.81137026774
1999-09-14T16:44:47.637000,-167.54,354575.13370012306,-319725.5942904916,-145641.32346129185
1999-09-14T16:45:20.970000,-167.49,354940.34717505926,-319175.7219081731,-145374.57466131615
1999-09-14T16:45:54.303000,-165.25,355316.2152215217,-318608.81593450636,-145099.57368368004
1999-09-14T16:46:27.637000,-165.07,355680.6271256138,-318058.22403616307,-144832.4971918754
1999-09-14T16:47:00.970000,-165.9,356044.6430012614,-317507.2781305077,-144565.25950072028
1999-09-14T16:47:34.303000,-167.12,356419.2745958663,-316939.2669018754,-144289.75523865604
1999-09-14T16:48:07.637000,-171.43,356782.483927888,-316387.6030381433,-144022.19067715603
1999-09-14T16:48:40.970000,-171.2,357145.2947823932,-315835.5859438123,-143754.46532529846
1999-09-14T16:49:14.303000,-167.82,357518.68227852724,-315266.4718848727,-143478.45905580258
1999-09-14T16:49:47.636000,-168.86,357880.6816169766,-314713.73842809227,-143210.4076729699
