Time,X,Y,Z
1999-05-18T20:40:53.404000,-5843560.302940764,3220905.792002334,1435583.4841049262
1999-05-19T13:20:53.404000,-6010958.476278685,3203235.6615619957,1424691.8477752
1999-05-20T06:00:53.404000,-6170227.013885924,3181218.801737981,1411867.3602470031
1999-05-20T22:40:53.404000,-6321587.182879287,3155110.1865704977,1397227.3400020816
1999-05-21T15:20:53.404000,-6465237.125161551,3125139.07591539,1380877.286751376
1999-05-22T08:00:53.404000,-6601354.123740094,3091512.567743172,1362911.828695231
1999-05-23T00:40:53.404000,-6730096.904302591,3054418.4827241125,1343417.8184584742
1999-05-23T17:20:53.404000,-6851607.273936275,3014027.8928519455,1322474.4052279624
1999-05-24T10:00:53.404000,-6966011.579366264,2970497.2378342375,1300153.7140172925
1999-05-25T02:40:53.404000,-7073422.031389426,2923970.1164275524,1276522.0062810606
1999-05-25T19:20:53.404000,-7173937.7561243465,2874578.8234747183,1251640.3913211366
1999-05-26T12:00:53.404000,-7267645.687231609,2822445.642810815,1225565.4246104413
1999-05-27T04:40:53.404000,-7354621.352363045,2767683.9698336576,1198349.6269781098
1999-05-27T21:20:53.404000,-7434929.247185154,2710399.4552634084,1170041.9981344563
1999-05-28T14:00:53.404000,-7508622.997764273,2650691.095357899,1140688.5010560402
1999-05-29T06:40:53.404000,-7575748.798870402,2588650.413427028,1110331.8410532642
1999-05-29T23:20:53.404000,-7636342.157893201,2524363.9975429988,1079012.4538481631
1999-05-30T16:00:53.404000,-7690429.532141295,2457913.4142100583,1046768.5343949082
1999-05-31T08:40:53.404000,-7738028.572598224,2389375.7591802953,1013636.293669001
1999-06-01T01:20:53.404000,-7779148.298884558,2318824.1561376373,979650.1919685598
1999-06-01T18:00:53.404000,-7813789.190190479,2246328.219208055,944843.1563541129
1999-06-02T10:40:53.404000,-7841943.194695005,2171954.4567566575,909246.7715374704
1999-06-03T03:20:53.404000,-7863593.707249658,2095766.6432014594,872891.4560679751
1999-06-03T20:00:53.404000,-7878715.500617755,2017826.177309038,835806.63264592
1999-06-04T12:40:53.404000,-7887274.60325991,1938192.4393108364,798020.89880482
1999-06-05T05:20:53.404000,-7889224.5448686965,1856923.0841809746,759559.4243785725
1999-06-05T22:00:53.404000,-7884513.303193622,1774072.5867670972,720453.2910780989
1999-06-06T14:40:53.404000,-7873082.2903236635,1689698.2250776882,680728.7310444554
1999-06-07T07:20:53.404000,-7854859.546120531,1603854.6075529638,640412.6491751283
1999-06-08T00:00:53.404000,-7829762.5324611785,1516595.966456105,599531.9292438475
1999-06-08T16:40:53.404000,-7797697.520518701,1427976.521016808,558113.614806835
1999-06-09T09:20:53.404000,-7758558.833602564,1338050.849710573,516185.0965601283
1999-06-10T02:00:53.404000,-7712227.986599839,1246874.2728333322,473774.3061249959
1999-06-10T18:40:53.404000,-7658572.71147247,1154503.2763650785,430909.9308433195
1999-06-11T11:20:53.404000,-7597445.8510262575,1060995.9956552305,387621.65880699776
1999-06-12T04:00:53.404000,-7528684.057666749,966412.802811319,343940.47605460003
1999-06-12T20:40:53.404000,-7452106.183204616,870816.9613124945,299899.00018562505
1999-06-13T13:20:53.404000,-7367511.420753904,774275.3332829538,255531.84247028048
1999-06-14T06:00:53.404000,-7274677.174663534,676859.2205866124,210876.03708414856
1999-06-14T22:40:53.404000,-7173356.555055794,578645.3623871864,165971.54996474582
1999-06-15T15:20:53.404000,-7063275.441854392,479717.13815493986,120861.89135718897
1999-06-16T08:00:53.404000,-6944128.9863517815,380165.90456480917,75595.22381374838
1999-06-17T00:40:53.404000,-6815577.313733053,280093.09393019695,30224.297148367186
1999-06-17T17:20:53.404000,-6677240.546861865,179612.1248573509,-15191.755007138596
1999-06-18T10:00:53.404000,-6528692.753773543,78851.07378864956,-60586.03353370155
1999-06-19T02:40:53.404000,-6369454.633426138,-22043.855404612535,-105882.27564691883
1999-06-19T19:20:53.404000,-6198982.940850785,-122903.19863423065,-150992.3320813376
1999-06-20T12:00:53.404000,-6016663.34617425,-223530.64115665696,-195814.18561306736
1999-06-21T04:40:53.404000,-5821792.304633837,-323693.78493143007,-240227.48214834547
1999-06-21T21:20:53.404000,-5613560.089923268,-423114.81654206535,-284088.82468289376
1999-06-22T14:00:53.404000,-5391027.803560461,-521457.2811262413,-327225.1728618147
1999-06-23T06:40:53.404000,-5153097.079007652,-618307.6477941447,-369424.6782341882
1999-06-23T23:20:53.404000,-4898469.612790188,-713149.3312174004,-410423.8021479993
1999-06-24T16:00:53.404000,-4625592.270826838,-805325.1305354389,-449888.74444390717
1999-06-25T08:40:53.404000,-4332580.819634517,-893981.3115914081,-487387.87895799644
1999-06-26T01:20:53.404000,-4017112.958303,-977981.6467102612,-522349.2939091504
1999-06-26T18:00:53.404000,-3676268.1587098013,-1055768.7030559871,-553993.0934949295
1999-06-27T10:40:53.404000,-3306282.5290216175,-1125130.4351783746,-581218.1452777667
1999-06-28T03:20:53.404000,-2902172.1205717493,-1182781.2390558964,-602397.2860877775
1999-06-28T20:00:53.404000,-2457098.3495111475,-1223551.3022599297,-614985.2517540179
1999-06-29T12:40:53.404000,-1961273.2396140925,-1238646.4011218548,-614680.0117044993
1999-06-30T05:20:53.404000,-1399991.5504323763,-1211301.4428108025,-593339.529313793
1999-06-30T22:00:53.404000,-771898.5461553887,-1092516.7824337094,-528111.2290466668
1999-07-01T14:40:53.404000,-34799.06122742433,-784491.8057427836,-371817.51846979966
1999-07-02T07:20:53.404000,525786.8662909311,75181.67971602247,43072.59387069575
1999-07-03T00:00:53.404000,90814.9489727574,924545.9135335124,438910.1680241157
1999-07-03T16:40:53.404000,-490832.2225080425,1361208.1588164442,637315.240723998
1999-07-04T09:20:53.404000,-1021525.6460784067,1628949.167493399,756489.9920860562
1999-07-05T02:00:53.404000,-1499650.4881582295,1809230.459410425,835015.7837185916
1999-07-05T18:40:53.404000,-1933519.7165309675,1935117.7447371292,888425.3685671767
1999-07-06T11:20:53.404000,-2330177.276314501,2023369.5034880023,924550.8401730099
1999-07-07T04:00:53.404000,-2694942.353865715,2083737.931931734,947932.5486603989
1999-07-07T20:40:53.404000,-3031831.683978297,2122446.66764472,961459.205699727
1999-07-08T13:20:53.404000,-3343934.719339755,2143738.1190697914,967094.9165971198
1999-07-09T06:00:53.404000,-3633666.3886545044,2150655.7942992616,966245.2777661198
1999-07-09T22:40:53.404000,-3902979.3558074245,2145454.5185522623,959950.5503139013
1999-07-10T15:20:53.404000,-4153450.985914002,2129869.940160833,949009.8019203218
1999-07-11T08:00:53.404000,-4386379.9220375065,2105268.0975147984,934051.170580717
1999-07-12T00:40:53.404000,-4602846.2102178065,2072748.132738088,915579.4849658472
1999-07-12T17:20:53.404000,-4803759.173834167,2033208.1755125183,894007.0184558766
1999-07-13T10:00:53.404000,-4989887.546670068,1987395.6253831675,869676.6365603523
1999-07-14T02:40:53.404000,-5161885.108611344,1935940.8838477633,842877.4461833826
1999-07-14T19:20:53.404000,-5320309.862121902,1879382.2537771554,813856.3220466303
1999-07-15T12:00:53.404000,-5465638.763098964,1818184.621798266,782826.5402876852
1999-07-16T04:40:53.404000,-5598279.259210644,1752753.6391097365,749974.326064834
1999-07-16T21:20:53.404000,-5718578.524708635,1683446.6741821233,715463.9058185889
1999-07-17T14:00:53.404000,-5826830.841364926,1610581.5463926832,679441.5362824439
1999-07-18T06:40:53.404000,-5923283.271975868,1534443.4565458067,642038.7044747185
1999-07-18T23:20:53.404000,-6008140.246630924,1455290.499750951,603374.6719306342
1999-07-19T16:00:53.404000,-6081567.295786923,1373358.2555051278,563558.5938038529
1999-07-20T08:40:53.404000,-6143693.959503902,1288863.6380553772,522691.2996444725
1999-07-21T01:20:53.404000,-6194616.034364121,1202008.184200587,480866.8176616404
1999-07-21T18:00:53.404000,-6234397.144295187,1112980.9078310567,438173.70335335744
1999-07-22T10:40:53.404000,-6263069.76399878,1021960.7656688426,394696.19206996827
1999-07-23T03:20:53.404000,-6280635.785369923,929118.875011815,350515.24045248923
1999-07-23T20:00:53.404000,-6287066.636417043,834620.3784817276,305709.7996238664
1999-07-24T12:40:53.404000,-6282302.464765834,738622.9776027619,260365.36587117708
1999-07-25T05:20:53.404000,-6266253.206002345,641290.1327013304,214550.13514350937
1999-07-25T22:00:53.404000,-6238795.295224132,542781.472601737,168341.37426645154
1999-07-26T14:40:53.404000,-6199770.454639333,443258.6460011955,121817.79408482033
1999-07-27T07:20:53.404000,-6148983.273322405,342887.4692215096,75060.59925090431
1999-07-28T00:00:53.404000,-6086198.116902166,241840.31691852806,28154.662761256925
1999-07-28T16:40:53.404000,-6011135.184543758,140298.89943850675,-18810.10462538228
1999-07-29T09:20:53.404000,-5923465.468945394,38457.47496224196,-65737.16371538339
1999-07-30T02:00:53.404000,-5822804.460024634,-63473.388976016,-112521.43631972169
1999-07-30T18:40:53.404000,-5708704.409905949,-165262.02918889603,-159047.0258281584
1999-07-31T11:20:53.404000,-5580644.663376859,-266649.98276719014,-205184.35691719022
1999-08-01T04:00:53.404000,-5438019.601669453,-367344.59448009514,-250786.45035348224
1999-08-01T20:40:53.404000,-5280123.096102582,-467009.1635493599,-295684.0760744065
1999-08-02T13:20:53.404000,-5106128.390587769,-565250.0994139618,-339679.3939075695
1999-08-03T06:00:53.404000,-4915060.756111876,-661598.7428994223,-382537.0603044498
1999-08-03T22:40:53.404000,-4705766.307009749,-755489.8383969639,-423973.354628372
1999-08-04T15:20:53.404000,-4476862.854349992,-846225.659986381,-463638.7320481173
1999-08-05T08:00:53.404000,-4226676.556885903,-932926.9046427876,-501093.67060191015
1999-08-06T00:40:53.404000,-3953152.2690694495,-1014458.1877680065,-535773.9563982239
1999-08-06T17:20:53.404000,-3653724.0155434585,-1089313.7393422613,-566927.1764775485
1999-08-07T10:00:53.404000,-3325119.4576763716,-1155424.7909926325,-593530.86346287
1999-08-08T02:40:53.404000,-2963058.4224005495,-1209834.3941875892,-614126.0814698184
1999-08-08T19:20:53.404000,-2561762.690390338,-1248088.9173439236,-626524.9122484518
1999-08-09T12:00:53.404000,-2113115.269630854,-1263001.700633642,-627213.8872542287
1999-08-10T04:40:53.404000,-1605150.9061753284,-1241811.7193656908,-609988.9858222943
1999-08-10T21:20:53.404000,-1019383.1817979541,-1158378.4718131192,-562226.899720495
1999-08-11T14:00:53.404000,-329014.99465164106,-945013.881299684,-451539.7005850171
1999-08-12T06:40:53.404000,413239.54501809087,-353781.445244006,-161432.86025984297
1999-08-12T23:20:53.404000,319902.60048956145,660465.132442283,316854.0310944108
1999-08-13T16:00:53.404000,-261742.5647576385,1217109.7479395545,571826.755457695
1999-08-14T08:40:53.404000,-814633.2295161086,1537442.2269282762,715450.6852454304
1999-08-15T01:20:53.404000,-1291788.6075537426,1749868.6773267218,808213.7540515225
1999-08-15T18:00:53.404000,-1721575.437228509,1896410.8174821434,870524.68021256
1999-08-16T10:40:53.404000,-2111537.2806064733,1998539.8370708325,912440.1150040966
1999-08-17T03:20:53.404000,-2467343.58611078,2068096.1188611898,939480.2584238634
1999-08-17T20:00:53.404000,-2793234.169017683,2112447.09174706,955067.983904284
1999-08-18T12:40:53.404000,-3092432.5098048025,2136533.2229927517,961492.2714316389
1999-08-19T05:20:53.404000,-3367438.297394822,2143853.4980673087,960370.6346987835
1999-08-19T22:00:53.404000,-3620215.7846176345,2136991.6609727256,952893.6693928762
1999-08-20T14:40:53.404000,-3852338.1208241982,2117918.2574331914,939967.6940418483
1999-08-21T07:20:53.404000,-4065104.3457955075,2088181.0547257569,922308.7670210782
1999-08-22T00:00:53.404000,-4259562.472935085,2049020.2730959812,900487.5490516559
1999-08-22T16:40:53.404000,-4436573.35123926,2001450.0935817924,874970.6314997363
1999-08-23T09:20:53.404000,-4596845.026637463,1946313.6046610705,846146.0210490841
1999-08-24T02:00:53.404000,-4740958.5323249325,1884322.0947862235,814341.3415611635
1999-08-24T18:40:53.404000,-4869387.221704832,1816083.7844478476,779837.135766433
1999-08-25T11:20:53.404000,-4982511.411848508,1742125.342248496,742876.8240389753
1999-08-26T04:00:53.404000,-5080629.280078797,1662908.3251677912,703674.3184264405
1999-08-26T20:40:53.404000,-5163964.9662284525,1578841.9058924885,662419.923287767
1999-08-27T13:20:53.404000,-5232674.479646042,1490293.014680063,619285.0462442674
1999-08-28T06:00:53.404000,-5286853.414341306,1397594.968151109,574425.9667014224
1999-08-28T22:40:53.404000,-5326529.57480868,1301053.2516540068,527987.2179343975
1999-08-29T15:20:53.404000,-5351672.585303207,1200953.3206258127,480101.86023502797
1999-08-30T08:00:53.404000,-5362191.9061837485,1097561.8086814387,430903.5926622695
1999-08-31T00:40:53.404000,-5357934.715136444,991137.5096876572,380514.8186755637
1999-08-31T17:20:53.404000,-5338682.405073681,881931.7241497902,329058.3463681404
1999-09-01T10:00:53.404000,-5304145.9361999,770194.0569351601,276657.350697587
1999-09-02T02:40:53.404000,-5253959.192893049,656177.5342121857,223437.91001496435
1999-09-02T19:20:53.404000,-5187669.935900139,540144.2928309261,169531.8543475891
1999-09-03T12:00:53.404000,-5104727.937860225,422372.30621540145,115080.15205557406
1999-09-04T04:40:53.404000,-5004469.262560287,303163.6848884842,60237.10670921443
1999-09-04T21:20:53.404000,-4886095.631278709,182855.11204632628,5175.6478995112275
1999-09-05T14:00:53.404000,-4748647.4294503005,61831.72691108394,-49905.638308637295
1999-09-06T06:40:53.404000,-4590967.215816859,-59453.78738502252,-104772.85167708805
1999-09-06T23:20:53.404000,-4411649.193080331,-180454.13476842872,-159143.136141816
